Temperature0;Temperature1;Temperature2;Temperature3;Temperature4;Temperature_Rose;Humidite;Temps
"+27.3
";"+26.0
";"-05.7
";"-00.9
";"-04.5
";"+08.7
";"031
";2019-05-23 15:18:40
"+27.2
";"+26.0
";"-05.7
";"-00.6
";"-04.1
";"+08.6
";"031
";2019-05-23 15:18:50
"+27.2
";"+26.4
";"-05.7
";"-00.9
";"-04.1
";"+08.6
";"031
";2019-05-23 15:19:00
"+27.1
";"+25.7
";"-05.7
";"-00.6
";"-03.8
";"+08.5
";"031
";2019-05-23 15:19:11
"+27.0
";"+26.4
";"-05.1
";"-00.6
";"-04.5
";"+08.4
";"031
";2019-05-23 15:19:21
"+26.9
";"+26.4
";"-06.1
";"-00.9
";"-04.5
";"+08.4
";"031
";2019-05-23 15:19:31
"+26.8
";"+26.0
";"-06.1
";"-00.9
";"-04.5
";"+08.3
";"031
";2019-05-23 15:19:41
"+26.8
";"+26.4
";"-05.4
";"-00.9
";"-03.8
";"+08.2
";"031
";2019-05-23 15:19:51
"+26.7
";"+26.0
";"-05.7
";"-00.6
";"-03.8
";"+08.1
";"031
";2019-05-23 15:20:02
"+26.5
";"+26.0
";"-05.7
";"-00.6
";"-03.8
";"+08.0
";"031
";2019-05-23 15:20:12
"+26.4
";"+25.7
";"-06.1
";"-00.6
";"-04.8
";"+07.9
";"031
";2019-05-23 15:20:22
"+26.2
";"+25.4
";"-06.1
";"-00.6
";"-04.1
";"+08.2
";"032
";2019-05-23 15:20:32
"+26.2
";"+25.7
";"-05.7
";"-00.9
";"-04.8
";"+08.2
";"032
";2019-05-23 15:20:42
"+26.2
";"+25.7
";"-06.1
";"-00.6
";"-04.8
";"+08.2
";"032
";2019-05-23 15:20:53
"+26.2
";"+26.0
";"-06.1
";"-00.9
";"-04.5
";"+08.2
";"032
";2019-05-23 15:21:03
"+26.2
";"+25.7
";"-05.7
";"-00.6
";"-04.1
";"+08.2
";"032
";2019-05-23 15:21:13
"+26.2
";"+25.4
";"-05.7
";"-00.6
";"-04.1
";"+08.2
";"032
";2019-05-23 15:21:23
"+26.3
";"+26.0
";"-06.1
";"-00.6
";"-02.8
";"+08.3
";"032
";2019-05-23 15:21:33
"+26.4
";"+26.0
";"-06.1
";"-00.6
";"-04.5
";"+08.4
";"032
";2019-05-23 15:21:44
"+26.4
";"+26.0
";"-06.1
";"-00.6
";"-03.2
";"+08.4
";"032
";2019-05-23 15:21:54
"+26.5
";"+26.0
";"-05.7
";"-00.6
";"-03.5
";"+08.0
";"031
";2019-05-23 15:22:04
"+26.6
";"+26.0
";"-05.7
";"-00.6
";"-04.5
";"+08.1
";"031
";2019-05-23 15:22:14
"+26.6
";"+26.0
";"-06.1
";"-00.6
";"-04.5
";"+08.1
";"031
";2019-05-23 15:22:25
"+26.7
";"+26.0
";"-05.7
";"-00.6
";"-04.8
";"+08.1
";"031
";2019-05-23 15:22:35
"+26.7
";"+25.4
";"-05.4
";"-00.9
";"-03.8
";"+08.6
";"032
";2019-05-23 15:22:45
"+26.8
";"+26.0
";"-06.1
";"-00.6
";"-04.5
";"+08.7
";"032
";2019-05-23 15:22:55
"+26.8
";"+26.0
";"-06.1
";"-00.6
";"-03.5
";"+08.8
";"032
";2019-05-23 15:23:05
"+26.9
";"+25.7
";"-06.1
";"-00.6
";"-03.8
";"+08.3
";"031
";2019-05-23 15:23:16
"+26.9
";"+25.7
";"-05.7
";"-00.6
";"-04.1
";"+08.4
";"031
";2019-05-23 15:23:26
"+27.0
";"+26.0
";"-05.7
";"-00.6
";"-03.5
";"+08.4
";"031
";2019-05-23 15:23:36
"+27.0
";"+26.0
";"-06.1
";"-00.6
";"-04.5
";"+08.4
";"031
";2019-05-23 15:23:46
"+27.1
";"+26.0
";"-05.7
";"-00.9
";"-04.1
";"+09.0
";"032
";2019-05-23 15:23:56
"+27.2
";"+26.0
";"-05.4
";"-00.6
";"-04.5
";"+09.0
";"032
";2019-05-23 15:24:07
"+27.2
";"+25.7
";"-05.7
";"-00.6
";"-04.1
";"+09.1
";"032
";2019-05-23 15:24:17
"+27.3
";"+26.4
";"-05.1
";"-00.6
";"-04.8
";"+08.7
";"031
";2019-05-23 15:24:27
"+27.3
";"+26.0
";"-05.7
";"-00.6
";"-04.5
";"+11.3
";"036
";2019-05-23 15:24:37
"+27.3
";"+25.7
";"-05.7
";"-00.6
";"-04.1
";"+09.1
";"032
";2019-05-23 15:24:47
"+27.3
";"+27.0
";"-05.7
";"-00.9
";"-04.1
";"+09.2
";"032
";2019-05-23 15:24:58
"+27.3
";"+26.0
";"-05.1
";"-00.6
";"-04.5
";"+09.2
";"032
";2019-05-23 15:25:08
"+27.2
";"+26.0
";"-05.7
";"-00.6
";"-03.5
";"+09.1
";"032
";2019-05-23 15:25:18
"+27.2
";"+26.4
";"-05.7
";"-00.6
";"-03.5
";"+08.6
";"031
";2019-05-23 15:25:28
"+27.3
";"+26.4
";"-05.7
";"-00.9
";"-03.5
";"+09.1
";"032
";2019-05-23 15:25:39
"+27.3
";"+26.0
";"-06.1
";"-00.6
";"-04.5
";"+09.1
";"032
";2019-05-23 15:25:49
"+27.3
";"+26.7
";"-05.4
";"-00.6
";"-04.8
";"+08.7
";"031
";2019-05-23 15:25:59
"+27.4
";"+26.7
";"-05.7
";"-00.6
";"-05.1
";"+08.8
";"031
";2019-05-23 15:26:09
"+27.4
";"+26.4
";"-05.7
";"-00.6
";"-04.1
";"+08.8
";"031
";2019-05-23 15:26:19
"+27.5
";"+26.4
";"-05.4
";"-00.6
";"-05.1
";"+08.9
";"031
";2019-05-23 15:26:30
"+27.5
";"+26.4
";"-05.7
";"-00.9
";"-03.8
";"+08.9
";"031
";2019-05-23 15:26:40
"+27.6
";"+27.0
";"-05.7
";"-00.6
";"-04.8
";"+08.9
";"031
";2019-05-23 15:26:50
"+27.6
";"+26.4
";"-06.1
";"-00.6
";"-05.1
";"+09.0
";"031
";2019-05-23 15:27:00
"+27.7
";"+26.4
";"-06.1
";"-00.9
";"-03.5
";"+09.0
";"031
";2019-05-23 15:27:10
"+27.7
";"+26.4
";"-05.7
";"-00.9
";"-05.1
";"+09.0
";"031
";2019-05-23 15:27:21
"+27.7
";"+26.0
";"-05.7
";"-00.6
";"-03.8
";"+09.1
";"031
";2019-05-23 15:27:31
"+27.7
";"+26.4
";"-05.7
";"-00.6
";"-03.5
";"+09.1
";"031
";2019-05-23 15:27:41
"+27.8
";"+26.4
";"-05.4
";"-00.9
";"-04.1
";"+09.1
";"031
";2019-05-23 15:27:51
"+27.8
";"+26.4
";"-05.7
";"-00.6
";"-04.5
";"+09.2
";"031
";2019-05-23 15:28:01
"+27.9
";"+25.7
";"-06.1
";"-00.3
";"-03.8
";"+09.2
";"031
";2019-05-23 15:28:12
"+27.9
";"+26.4
";"-05.7
";"-00.6
";"-04.8
";"+09.2
";"031
";2019-05-23 15:28:22
"+28.0
";"+26.7
";"-06.1
";"-00.6
";"-03.8
";"+09.3
";"031
";2019-05-23 15:28:32
"+28.0
";"+26.0
";"-05.7
";"-00.6
";"-04.5
";"+09.3
";"031
";2019-05-23 15:28:42
"+28.0
";"+26.7
";"-05.7
";"-00.6
";"-03.8
";"+09.3
";"031
";2019-05-23 15:28:52
"+28.0
";"+26.4
";"-06.1
";"-00.6
";"-04.1
";"+09.3
";"031
";2019-05-23 15:29:03
"+28.0
";"+26.7
";"-05.7
";"-00.6
";"-04.1
";"+09.4
";"031
";2019-05-23 15:29:13
"+28.1
";"+26.7
";"-05.7
";"-00.9
";"-04.1
";"+09.9
";"031
";2019-05-23 15:29:23
"+28.2
";"+26.4
";"-06.1
";"-00.6
";"-05.7
";"+10.4
";"033
";2019-05-23 15:29:33
"+28.3
";"+26.7
";"-05.7
";"-00.6
";"-04.1
";"+10.0
";"032
";2019-05-23 15:29:43
"+28.3
";"+26.7
";"-06.1
";"-00.6
";"-04.8
";"+10.0
";"032
";2019-05-23 15:29:54
"+28.3
";"+26.4
";"-05.7
";"-00.6
";"-04.5
";"+09.6
";"031
";2019-05-23 15:30:04
"+28.3
";"+26.7
";"-05.7
";"-00.9
";"-03.8
";"+10.5
";"033
";2019-05-23 15:30:14
"+28.3
";"+26.7
";"-06.1
";"-00.6
";"-04.5
";"+09.6
";"031
";2019-05-23 15:30:24
"+28.3
";"+26.4
";"-06.1
";"-00.6
";"-04.8
";"+09.6
";"031
";2019-05-23 15:30:35
"+28.3
";"+26.4
";"-05.4
";"-00.6
";"-04.5
";"+10.1
";"032
";2019-05-23 15:30:45
"+28.4
";"+26.7
";"-05.7
";"-00.6
";"-03.8
";"+09.7
";"031
";2019-05-23 15:30:55
"+28.4
";"+27.0
";"-05.7
";"-00.9
";"-04.1
";"+10.2
";"032
";2019-05-23 15:31:05
"+28.5
";"+26.7
";"-05.4
";"-00.6
";"-04.5
";"+09.8
";"031
";2019-05-23 15:31:15
"+28.5
";"+26.7
";"-06.1
";"-00.6
";"-04.1
";"+09.7
";"031
";2019-05-23 15:31:26
"+28.4
";"+26.7
";"-06.1
";"-00.9
";"-04.1
";"+09.6
";"031
";2019-05-23 15:31:36
"+28.3
";"+26.4
";"-06.1
";"-00.6
";"-04.8
";"+09.6
";"031
";2019-05-23 15:31:46
"+28.4
";"+26.7
";"-06.1
";"-00.6
";"-03.8
";"+10.1
";"032
";2019-05-23 15:31:56
"+28.4
";"+26.7
";"-06.1
";"-00.6
";"-04.8
";"+09.6
";"031
";2019-05-23 15:32:06
"+28.3
";"+26.4
";"-05.7
";"-00.6
";"-03.5
";"+09.6
";"031
";2019-05-23 15:32:17
"+28.4
";"+26.7
";"-06.1
";"-00.9
";"-03.5
";"+09.7
";"031
";2019-05-23 15:32:27
"+28.4
";"+26.7
";"-06.1
";"-00.9
";"-04.5
";"+09.7
";"031
";2019-05-23 15:32:37
"+28.5
";"+26.7
";"-06.1
";"-00.6
";"-04.8
";"+09.7
";"031
";2019-05-23 15:32:47
"+28.5
";"+26.7
";"-06.1
";"-00.6
";"-03.8
";"+09.3
";"030
";2019-05-23 15:32:57
"+28.5
";"+26.7
";"-06.1
";"-00.6
";"-03.8
";"+09.3
";"030
";2019-05-23 15:33:08
"+28.4
";"+26.7
";"-06.1
";"-00.6
";"-04.8
";"+09.2
";"030
";2019-05-23 15:33:18
"+28.4
";"+26.7
";"-06.1
";"-00.6
";"-04.8
";"+09.2
";"030
";2019-05-23 15:33:28
"+28.4
";"+26.4
";"-05.7
";"-00.9
";"-04.5
";"+09.7
";"031
";2019-05-23 15:33:38
"+28.4
";"+26.7
";"-06.1
";"-00.6
";"-03.8
";"+09.6
";"031
";2019-05-23 15:33:48
"+28.4
";"+27.0
";"-05.7
";"-00.6
";"-04.8
";"+09.6
";"031
";2019-05-23 15:33:59
"+28.4
";"+26.4
";"-06.1
";"-00.6
";"-04.5
";"+09.7
";"031
";2019-05-23 15:34:09
"+28.4
";"+26.7
";"-06.1
";"-00.6
";"-04.1
";"+09.2
";"030
";2019-05-23 15:34:19
"+28.4
";"+26.7
";"-05.7
";"-00.9
";"-04.5
";"+09.7
";"031
";2019-05-23 15:34:29
"+28.4
";"+26.7
";"-06.1
";"-00.6
";"-04.1
";"+09.7
";"031
";2019-05-23 15:34:39
"+28.4
";"+26.4
";"-05.7
";"-00.6
";"-03.8
";"+09.6
";"031
";2019-05-23 15:34:50
"+28.4
";"+27.0
";"-05.4
";"-00.6
";"-04.1
";"+09.7
";"031
";2019-05-23 15:35:00
"+28.4
";"+26.4
";"-06.1
";"-00.6
";"-04.1
";"+09.7
";"031
";2019-05-23 15:35:10
"+28.4
";"+27.0
";"-06.1
";"-00.6
";"-04.1
";"+09.2
";"030
";2019-05-23 15:35:20
"+28.5
";"+26.7
";"-05.4
";"-00.6
";"-05.1
";"+09.7
";"031
";2019-05-23 15:35:31
"+28.5
";"+27.0
";"-05.7
";"-00.9
";"-04.1
";"+09.8
";"031
";2019-05-23 15:35:41
"+28.6
";"+26.4
";"-06.1
";"-00.6
";"-04.1
";"+09.8
";"031
";2019-05-23 15:35:51
"+28.6
";"+26.7
";"-05.4
";"-00.6
";"-04.8
";"+09.8
";"031
";2019-05-23 15:36:01
"+28.6
";"+26.4
";"-06.1
";"-00.6
";"-04.1
";"+09.3
";"030
";2019-05-23 15:36:11
"+28.6
";"+27.0
";"-06.1
";"-00.6
";"-05.1
";"+09.4
";"030
";2019-05-23 15:36:22
"+28.6
";"+26.7
";"-06.1
";"-00.6
";"-04.1
";"+09.4
";"030
";2019-05-23 15:36:32
"+28.7
";"+26.7
";"-06.1
";"-00.6
";"-04.5
";"+09.9
";"031
";2019-05-23 15:36:42
"+28.7
";"+27.3
";"-05.4
";"-00.6
";"-05.1
";"+09.5
";"030
";2019-05-23 15:36:52
"+28.7
";"+26.7
";"-06.1
";"-00.6
";"-05.1
";"+10.0
";"031
";2019-05-23 15:37:02
"+28.7
";"+26.7
";"-06.1
";"-00.6
";"-04.8
";"+09.9
";"031
";2019-05-23 15:37:13
"+28.8
";"+26.7
";"-06.1
";"-00.9
";"-03.8
";"+10.0
";"031
";2019-05-23 15:37:23
"+28.7
";"+27.0
";"-06.4
";"-00.9
";"-04.1
";"+09.9
";"031
";2019-05-23 15:37:33
"+28.7
";"+26.7
";"-06.1
";"-00.6
";"-04.1
";"+09.4
";"030
";2019-05-23 15:37:43
"+28.7
";"+26.7
";"-06.1
";"-00.6
";"-03.5
";"+09.5
";"030
";2019-05-23 15:37:53
"+28.7
";"+26.4
";"-06.1
";"-00.6
";"-03.2
";"+10.4
";"032
";2019-05-23 15:38:04
"+28.7
";"+27.0
";"-05.7
";"-00.6
";"-04.1
";"+09.9
";"031
";2019-05-23 15:38:14
"+28.7
";"+26.7
";"-05.4
";"-00.6
";"-04.8
";"+09.4
";"030
";2019-05-23 15:38:24
"+28.6
";"+26.7
";"-06.1
";"-00.6
";"-04.1
";"+09.4
";"030
";2019-05-23 15:38:34
"+28.6
";"+26.7
";"-06.1
";"-00.6
";"-04.5
";"+09.9
";"031
";2019-05-23 15:38:44
"+28.7
";"+27.0
";"-06.4
";"-00.9
";"-03.8
";"+09.4
";"030
";2019-05-23 15:38:55
"+28.7
";"+26.7
";"-06.1
";"-00.6
";"-04.5
";"+09.5
";"030
";2019-05-23 15:39:05
"+28.8
";"+27.0
";"-05.7
";"-00.6
";"-04.5
";"+09.5
";"030
";2019-05-23 15:39:15
"+28.8
";"+26.7
";"-06.1
";"-00.6
";"-03.5
";"+09.5
";"030
";2019-05-23 15:39:25
"+28.8
";"+26.4
";"-06.1
";"-00.6
";"-04.8
";"+10.0
";"031
";2019-05-23 15:39:36
"+28.8
";"+26.7
";"-05.4
";"-00.6
";"-04.8
";"+09.5
";"030
";2019-05-23 15:39:46
"+28.8
";"+26.7
";"-06.1
";"-00.9
";"-04.1
";"+09.5
";"030
";2019-05-23 15:39:56
"+28.8
";"+26.7
";"-06.1
";"-00.6
";"-04.5
";"+09.5
";"030
";2019-05-23 15:40:06
"+28.8
";"+27.0
";"-06.1
";"-00.6
";"-05.1
";"+09.5
";"030
";2019-05-23 15:40:16
"+28.7
";"+26.7
";"-05.7
";"-00.6
";"-04.5
";"+09.5
";"030
";2019-05-23 15:40:27
"+28.7
";"+26.7
";"-06.1
";"-00.3
";"-03.5
";"+09.9
";"031
";2019-05-23 15:40:37
"+28.7
";"+26.7
";"-05.4
";"-00.6
";"-04.5
";"+09.4
";"030
";2019-05-23 15:40:47
"+28.7
";"+26.7
";"-06.1
";"-00.6
";"-03.8
";"+09.5
";"030
";2019-05-23 15:40:57
"+28.8
";"+27.0
";"-05.7
";"-00.6
";"-05.4
";"+09.5
";"030
";2019-05-23 15:41:07
"+28.8
";"+25.7
";"-05.4
";"-00.6
";"-04.8
";"+09.5
";"030
";2019-05-23 15:41:18
"+28.8
";"+26.0
";"-06.1
";"-00.6
";"-04.1
";"+09.5
";"030
";2019-05-23 15:41:28
"+28.8
";"+27.3
";"-05.4
";"-00.6
";"-04.1
";"+09.5
";"030
";2019-05-23 15:41:38
"+28.8
";"+26.7
";"-06.1
";"-00.6
";"-04.8
";"+10.0
";"031
";2019-05-23 15:41:48
"+28.8
";"+26.4
";"-06.1
";"-00.6
";"-04.1
";"+09.5
";"030
";2019-05-23 15:41:58
"+28.8
";"+26.7
";"-05.4
";"-00.6
";"-05.4
";"+09.5
";"030
";2019-05-23 15:42:09
"+28.8
";"+27.0
";"-06.1
";"-00.6
";"-04.8
";"+09.6
";"030
";2019-05-23 15:42:19
"+28.8
";"+27.3
";"-05.7
";"-00.6
";"-04.1
";"+09.5
";"030
";2019-05-23 15:42:29
"+28.7
";"+26.4
";"-06.4
";"-00.6
";"-04.1
";"+09.5
";"030
";2019-05-23 15:42:39
"+28.7
";"+26.7
";"-06.1
";"-00.6
";"-04.1
";"+09.4
";"030
";2019-05-23 15:42:49
"+28.7
";"+26.7
";"-06.1
";"-00.6
";"-04.8
";"+09.5
";"030
";2019-05-23 15:43:00
"+28.7
";"+26.7
";"-06.1
";"-00.6
";"-03.8
";"+09.5
";"030
";2019-05-23 15:43:10
"+28.7
";"+26.7
";"-06.1
";"-00.6
";"-04.1
";"+09.4
";"030
";2019-05-23 15:43:20
"+28.7
";"+26.7
";"-05.4
";"-00.6
";"-05.1
";"+09.4
";"030
";2019-05-23 15:43:30
"+28.7
";"+26.4
";"-05.4
";"-00.6
";"-03.5
";"+09.4
";"030
";2019-05-23 15:43:40
"+28.7
";"+26.7
";"-05.7
";"-00.6
";"-04.8
";"+09.5
";"030
";2019-05-23 15:43:51
"+28.6
";"+27.0
";"-06.1
";"-00.6
";"-03.8
";"+09.4
";"030
";2019-05-23 15:44:01
"+28.6
";"+26.4
";"-06.1
";"-00.6
";"-04.8
";"+09.3
";"030
";2019-05-23 15:44:11
"+28.6
";"+26.7
";"-05.7
";"-00.6
";"-05.1
";"+09.3
";"030
";2019-05-23 15:44:21
"+28.5
";"+27.3
";"-06.1
";"-00.6
";"-03.8
";"+09.3
";"030
";2019-05-23 15:44:31
"+28.5
";"+26.7
";"-06.1
";"-00.6
";"-04.8
";"+09.3
";"030
";2019-05-23 15:44:42
"+28.5
";"+26.7
";"-06.1
";"-00.6
";"-03.8
";"+09.2
";"030
";2019-05-23 15:44:52
"+28.5
";"+26.7
";"-05.4
";"-00.6
";"-04.8
";"+09.2
";"030
";2019-05-23 15:45:02
"+28.5
";"+26.7
";"-06.1
";"-00.6
";"-04.8
";"+09.3
";"030
";2019-05-23 15:45:12
"+28.5
";"+26.7
";"-06.1
";"-00.9
";"-04.8
";"+09.2
";"030
";2019-05-23 15:45:23
"+28.5
";"+27.0
";"-06.1
";"-00.6
";"-03.5
";"+08.7
";"029
";2019-05-23 15:45:33
"+28.5
";"+26.7
";"-05.7
";"-00.9
";"-04.1
";"+08.8
";"029
";2019-05-23 15:45:43
"+28.5
";"+26.7
";"-05.1
";"-00.9
";"-05.4
";"+08.8
";"029
";2019-05-23 15:45:53
"+28.5
";"+27.0
";"-05.7
";"-00.6
";"-04.1
";"+08.8
";"029
";2019-05-23 15:46:03
"+28.3
";"+26.7
";"-05.7
";"-00.6
";"-03.2
";"+08.6
";"029
";2019-05-23 15:46:14
"+28.3
";"+26.7
";"-05.4
";"-00.6
";"-04.1
";"+09.1
";"030
";2019-05-23 15:46:24
"+28.3
";"+26.7
";"-05.7
";"-00.9
";"-03.8
";"+09.1
";"030
";2019-05-23 15:46:34
"+28.2
";"+26.7
";"-05.7
";"-00.9
";"-03.5
";"+09.0
";"030
";2019-05-23 15:46:44
"+28.2
";"+26.7
";"-05.4
";"-00.6
";"-04.1
";"+09.0
";"030
";2019-05-23 15:46:54
"+28.1
";"+26.7
";"-06.1
";"-00.6
";"-04.5
";"+08.9
";"030
";2019-05-23 15:47:05
"+28.0
";"+26.4
";"-06.1
";"-00.6
";"-03.8
";"+08.9
";"030
";2019-05-23 15:47:15
"+28.0
";"+26.4
";"-05.4
";"-00.6
";"-04.5
";"+08.8
";"030
";2019-05-23 15:47:25
"+27.8
";"+26.7
";"-06.1
";"-00.9
";"-05.1
";"+08.7
";"030
";2019-05-23 15:47:35
"+27.8
";"+26.7
";"-05.7
";"-00.6
";"-04.5
";"+08.6
";"030
";2019-05-23 15:47:45
"+27.6
";"+26.4
";"-05.7
";"-00.6
";"-05.1
";"+08.0
";"029
";2019-05-23 15:47:56
"+27.5
";"+26.4
";"-06.1
";"-00.6
";"-03.5
";"+08.3
";"030
";2019-05-23 15:48:06
"+27.3
";"+26.7
";"-05.4
";"-00.6
";"-05.1
";"+07.8
";"029
";2019-05-23 15:48:16
"+27.2
";"+26.4
";"-06.1
";"-00.6
";"-03.8
";"+08.1
";"030
";2019-05-23 15:48:26
"+27.2
";"+26.4
";"-05.7
";"-00.6
";"-04.5
";"+08.1
";"030
";2019-05-23 15:48:37
"+27.1
";"+26.7
";"-05.4
";"-00.6
";"-04.5
";"+08.0
";"030
";2019-05-23 15:48:47
"+27.1
";"+26.4
";"-06.1
";"-00.9
";"-04.1
";"+08.1
";"030
";2019-05-23 15:48:57
"+27.2
";"+27.0
";"-06.1
";"-00.6
";"-03.5
";"+08.1
";"030
";2019-05-23 15:49:07
"+27.3
";"+26.4
";"-06.1
";"-00.6
";"-04.5
";"+08.2
";"030
";2019-05-23 15:49:17
"+27.3
";"+26.0
";"-05.7
";"-00.6
";"-04.1
";"+08.2
";"030
";2019-05-23 15:49:27
"+27.4
";"+26.7
";"-05.7
";"-00.6
";"-03.2
";"+08.8
";"031
";2019-05-23 15:49:38
"+27.6
";"+26.7
";"-05.4
";"-00.6
";"-05.1
";"+08.5
";"030
";2019-05-23 15:49:49
"+27.7
";"+26.4
";"-05.7
";"-00.9
";"-03.8
";"+08.6
";"030
";2019-05-23 15:49:59
"+27.7
";"+26.4
";"-05.7
";"-00.6
";"-04.5
";"+08.5
";"030
";2019-05-23 15:50:09
"+27.5
";"+26.7
";"-05.7
";"-00.9
";"-04.1
";"+08.4
";"030
";2019-05-23 15:50:19
"+27.3
";"+26.7
";"-05.7
";"-00.6
";"-04.8
";"+08.2
";"030
";2019-05-23 15:50:30
"+27.3
";"+26.7
";"-06.1
";"-00.6
";"-03.8
";"+08.2
";"030
";2019-05-23 15:50:40
"+27.1
";"+26.4
";"-05.7
";"-00.6
";"-04.1
";"+08.0
";"030
";2019-05-23 15:50:50
"+27.0
";"+26.0
";"-05.7
";"-00.6
";"-04.5
";"+07.9
";"030
";2019-05-23 15:51:00
"+26.9
";"+26.4
";"-05.7
";"-00.9
";"-04.1
";"+07.9
";"030
";2019-05-23 15:51:10
"+27.0
";"+26.4
";"-05.7
";"-00.6
";"-05.1
";"+07.9
";"030
";2019-05-23 15:51:21
"+27.0
";"+26.0
";"-05.7
";"-00.9
";"-03.5
";"+08.0
";"030
";2019-05-23 15:51:31
"+27.0
";"+26.0
";"-05.4
";"-00.9
";"-04.1
";"+08.0
";"030
";2019-05-23 15:51:41
"+27.1
";"+26.4
";"-05.7
";"-00.6
";"-04.1
";"+08.0
";"030
";2019-05-23 15:51:51
"+27.1
";"+26.4
";"-06.1
";"-00.9
";"-04.1
";"+08.5
";"031
";2019-05-23 15:52:01
"+27.2
";"+26.7
";"-06.4
";"-00.6
";"-05.1
";"+08.6
";"031
";2019-05-23 15:52:12
"+27.2
";"+26.4
";"-05.7
";"-00.6
";"-04.8
";"+08.2
";"030
";2019-05-23 15:52:22
"+27.3
";"+26.4
";"-05.7
";"-00.6
";"-04.5
";"+08.2
";"030
";2019-05-23 15:52:32
"+27.3
";"+26.4
";"-05.7
";"-00.6
";"-04.5
";"+08.2
";"030
";2019-05-23 15:52:42
"+27.3
";"+26.7
";"-06.1
";"-00.6
";"-04.1
";"+08.2
";"030
";2019-05-23 15:52:52
"+27.3
";"+26.4
";"-05.7
";"-00.6
";"-03.8
";"+08.2
";"030
";2019-05-23 15:53:03
"+27.3
";"+26.4
";"-05.7
";"-00.6
";"-04.5
";"+08.2
";"030
";2019-05-23 15:53:13
"+27.3
";"+26.0
";"-05.7
";"-00.6
";"-04.5
";"+08.3
";"030
";2019-05-23 15:53:23
"+27.4
";"+26.7
";"-05.7
";"-00.6
";"-05.1
";"+08.3
";"030
";2019-05-23 15:53:33
"+27.4
";"+26.7
";"-06.1
";"-00.9
";"-03.8
";"+08.3
";"030
";2019-05-23 15:53:44
"+27.4
";"+26.0
";"-05.4
";"-00.6
";"-05.1
";"+08.3
";"030
";2019-05-23 15:53:54
"+27.4
";"+26.4
";"-05.7
";"-00.6
";"-04.5
";"+08.4
";"030
";2019-05-23 15:54:04
"+27.5
";"+27.0
";"-05.7
";"-00.9
";"-04.5
";"+08.4
";"030
";2019-05-23 15:54:14
"+27.5
";"+27.0
";"-06.1
";"-00.6
";"-03.8
";"+08.4
";"030
";2019-05-23 15:54:24
"+27.5
";"+26.4
";"-06.1
";"-00.6
";"-04.1
";"+08.4
";"030
";2019-05-23 15:54:35
"+27.4
";"+26.4
";"-06.1
";"-00.6
";"-04.1
";"+08.3
";"030
";2019-05-23 15:54:45
"+27.3
";"+27.0
";"-05.4
";"-00.6
";"-05.1
";"+08.2
";"030
";2019-05-23 15:54:55
"+27.3
";"+26.4
";"-05.7
";"-00.6
";"-04.5
";"+08.2
";"030
";2019-05-23 15:55:05
"+27.3
";"+26.4
";"-06.1
";"-00.9
";"-04.8
";"+08.2
";"030
";2019-05-23 15:55:15
"+27.3
";"+26.0
";"-05.7
";"-00.9
";"-03.5
";"+08.2
";"030
";2019-05-23 15:55:26
"+27.4
";"+26.7
";"-05.4
";"-00.6
";"-04.5
";"+08.3
";"030
";2019-05-23 15:55:36
"+27.3
";"+26.7
";"-05.7
";"-00.6
";"-05.1
";"+08.2
";"030
";2019-05-23 15:55:46
"+27.2
";"+26.7
";"-05.7
";"-00.6
";"-04.1
";"+08.1
";"030
";2019-05-23 15:55:56
"+27.1
";"+26.0
";"-06.1
";"-00.9
";"-05.4
";"+08.0
";"030
";2019-05-23 15:56:06
"+27.1
";"+26.0
";"-05.7
";"-00.6
";"-03.5
";"+08.0
";"030
";2019-05-23 15:56:17
"+27.1
";"+26.4
";"-05.4
";"-00.6
";"-03.5
";"+08.0
";"030
";2019-05-23 15:56:27
"+27.1
";"+26.0
";"-06.1
";"-00.6
";"-04.5
";"+08.0
";"030
";2019-05-23 15:56:37
"+27.1
";"+27.0
";"-05.7
";"-00.6
";"-04.8
";"+08.0
";"030
";2019-05-23 15:56:47
"+27.1
";"+26.0
";"-06.1
";"-00.6
";"-04.5
";"+08.1
";"030
";2019-05-23 15:56:58
"+27.2
";"+26.4
";"-05.7
";"-00.3
";"-04.1
";"+08.1
";"030
";2019-05-23 15:57:08
"+27.2
";"+26.4
";"-06.1
";"-00.6
";"-04.1
";"+08.1
";"030
";2019-05-23 15:57:18
"+27.3
";"+25.7
";"-06.1
";"-00.6
";"-03.8
";"+08.2
";"030
";2019-05-23 15:57:28
"+27.3
";"+26.4
";"-05.7
";"-00.6
";"-04.1
";"+08.2
";"030
";2019-05-23 15:57:38
"+27.3
";"+26.4
";"-05.4
";"-00.6
";"-04.1
";"+08.2
";"030
";2019-05-23 15:57:49
"+27.4
";"+26.4
";"-05.7
";"-00.6
";"-03.8
";"+08.3
";"030
";2019-05-23 15:57:59
"+27.4
";"+27.0
";"-05.7
";"-00.9
";"-04.5
";"+08.3
";"030
";2019-05-23 15:58:09
"+27.5
";"+26.4
";"-05.7
";"-00.6
";"-03.5
";"+08.4
";"030
";2019-05-23 15:58:19
"+27.5
";"+26.4
";"-05.7
";"-00.6
";"-04.8
";"+07.9
";"029
";2019-05-23 15:58:29
"+27.5
";"+26.7
";"-06.1
";"-00.6
";"-04.8
";"+08.4
";"030
";2019-05-23 15:58:40
