5084;   Kap Oct;13 40 55.5;-85 47 10; 5.58
5085;          ;13 28 27.1;+59 56 45; 5.40
5086;          ;13 30 00.1;+07 10 44; 6.17
5087;          ;13 29 57.6;+06 00 48; 6.51
5088; 72    Vir;13 30 25.7;-06 28 13; 6.09
5089;          ;13 31 02.7;-39 24 27; 3.88
5090;          ;13 31 33.3;-28 06 46; 6.47
5091;          ;13 26 56.7;+78 38 38; 5.77
5092;          ;13 32 05.3;-38 23 57; 6.16
5093;          ;13 33 35.7;-65 37 57; 6.37
5094; 73    Vir;13 32 02.8;-18 43 44; 6.01
5095; 74    Vir;13 31 57.9;-06 15 21; 4.69
5096;          ;13 31 15.8;+42 06 22; 6.08
5097;          ;13 32 35.9;-28 41 34; 5.69
5098;          ;13 32 34.5;-29 33 55; 6.45
5099; 75    Vir;13 32 51.7;-15 21 47; 5.55
5100; 76    Vir;13 32 58.1;-10 09 54; 5.21
5101;          ;13 33 00.7;-07 11 42; 6.68
5102;          ;13 32 48.1;+24 20 47; 6.11
5103;          ;13 34 28.9;-48 16 20; 6.33
5104;          ;13 34 43.6;-33 18 39; 6.44
5105; 78    Vir;13 34 07.9;+03 39 32; 4.94
5106;          ;13 34 40.5;-13 12 52; 5.91
5107; 79Zet Vir;13 34 41.6;-00 35 45; 3.37
5108;          ;13 34 21.8;+38 47 21; 6.37
5109; 81    UMa;13 34 07.3;+55 20 55; 5.60
5110;          ;13 34 47.8;+37 10 57; 4.98
5111; 80    Vir;13 35 31.3;-05 23 46; 5.73
5112; 24    CVn;13 34 27.3;+49 00 58; 4.70
5113;          ;13 37 12.2;-61 41 31; 5.63
5114;          ;13 35 33.3;+10 12 17; 6.49
5115;          ;13 39 11.9;-75 41 02; 6.34
5116;          ;13 35 14.1;+44 11 49; 6.84
5117;          ;13 36 50.5;-34 28 04; 6.50
5118;          ;13 37 06.0;-44 08 36; 5.98
5119;          ;13 38 45.7;-70 26 42; 6.10
5120;          ;13 36 48.4;-26 29 42; 5.78
5121;          ;13 37 23.7;-46 25 42; 5.90
5122;          ;13 38 07.6;-58 24 54; 6.42
5123;          ;13 36 59.1;+24 36 48; 5.74
5124;          ;13 38 49.1;-57 37 23; 6.01
5125;          ;13 40 00.6;-70 47 18; 6.59
5126;          ;13 36 39.8;+49 29 12; 6.49
5127; 25    CVn;13 37 27.6;+36 17 42; 4.82
5128;          ;13 38 42.0;-29 33 39; 5.83
5129;          ;13 38 07.9;+14 18 06; 6.52
5130;          ;13 40 10.9;-64 34 37; 5.79
5131;          ;13 34 42.8;+76 32 48; 6.57
5132;   Eps Cen;13 39 53.2;-53 27 59; 2.30
5133;          ;13 37 43.0;+50 42 53; 6.48
5134;          ;13 39 59.7;-49 57 01; 6.00
5135;          ;13 39 40.8;-39 44 53; 6.27
5136;          ;13 39 48.6;-40 03 07; 5.60
5137;          ;13 39 02.3;+18 15 55; 6.48
5138;          ;13 39 34.6;+10 44 46; 5.57
5139;          ;13 37 11.0;+71 14 32; 5.50
5140;          ;13 42 01.1;-58 47 14; 5.38
5141;          ;13 41 44.7;-54 33 36; 5.01
5142; 82    UMa;13 39 30.4;+52 55 17; 5.46
5143;          ;13 40 15.6;+31 00 43; 6.21
5144;  1    Boo;13 40 40.5;+19 57 20; 5.75
5145;          ;13 40 39.1;+28 03 55; 6.23
5146;          ;13 41 30.9;-23 26 59; 6.59
5147;          ;13 41 45.7;-33 35 49; 6.05
5148;          ;13 40 23.2;+50 31 10; 6.32
5149;  2    Boo;13 41 02.3;+22 29 45; 5.62
5150; 82    Vir;13 41 36.8;-08 42 11; 5.01
5151;          ;13 42 56.1;-56 46 05; 6.00
5152;          ;13 42 54.6;-50 47 26; 6.41
5153;          ;13 40 21.3;+57 12 27; 6.29
5154; 83    UMa;13 40 44.3;+54 40 54; 4.66
5155;          ;13 42 55.0;-41 24 04; 5.98
5156;          ;13 42 12.7;+08 23 18; 6.16
5157;          ;13 43 40.0;-42 04 03; 5.98
5158;          ;13 44 15.9;-51 00 47; 6.47
5159; 84    Vir;13 43 03.7;+03 32 17; 5.36
5160;          ;13 42 28.8;+41 40 27; 6.30
5161;          ;13 42 43.4;+34 59 20; 5.98
5162;          ;13 41 29.9;+64 49 21; 5.85
5163;          ;13 43 54.3;-05 29 56; 6.51
5164;          ;13 43 45.2;+22 42 01; 6.13
5165; 83    Vir;13 44 29.8;-16 10 45; 5.60
5166;          ;13 44 45.7;-25 30 03; 6.21
5167;          ;13 45 36.9;-26 06 58; 5.81
5168;  1    Cen;13 45 41.2;-33 02 38; 4.23
5169;          ;13 43 54.7;+52 03 52; 6.02
5170; 85    Vir;13 45 35.1;-15 46 03; 6.19
5171;          ;13 47 10.7;-62 35 24; 6.51
5172;          ;13 46 39.3;-51 25 58; 4.65
5173; 86    Vir;13 45 56.3;-12 25 36; 5.51
5174;          ;13 46 56.4;-36 15 07; 5.15
5175;          ;13 47 27.6;-50 14 58; 5.91
5176;          ;13 47 38.4;-50 19 16; 5.45
5177;          ;13 45 13.2;+55 52 46; 6.50
5178;          ;13 47 13.5;-09 42 33; 6.05
5179;          ;13 46 13.5;+41 05 19; 5.87
5180;          ;13 46 19.0;+38 30 14; 5.94
5181; 87    Vir;13 47 25.4;-17 51 36; 5.43
5182;  3    Boo;13 46 43.3;+25 42 08; 5.95
5183;          ;13 46 57.1;+06 21 02; 6.33
5184;          ;13 42 39.3;+78 03 52; 5.91
5185;  4Tau Boo;13 47 15.7;+17 27 24; 4.50
5186;          ;13 46 59.8;+38 32 34; 5.50
5187; 84    UMa;13 46 35.7;+54 25 58; 5.70
5188;          ;13 55 38.7;-82 39 58; 5.95
5189;          ;13 48 55.1;-35 42 14; 6.53
5190;   Nu  Cen;13 49 30.3;-41 41 16; 3.41
5191; 85Eta UMa;13 47 32.4;+49 18 48; 1.86
5192;  2    Cen;13 49 26.7;-34 27 03; 4.19
5193;   Mu  Cen;13 49 37.0;-42 28 26; 3.04
5194;          ;13 51 47.4;-69 24 05; 5.75
5195;          ;13 48 38.7;+31 11 25; 5.62
5196; 89    Vir;13 49 52.3;-18 08 03; 4.97
5197;          ;13 50 06.5;-29 04 53; 6.18
5198;          ;13 50 19.4;-39 54 04; 6.44
5199;          ;13 48 57.2;+39 32 34; 7.40
5200;  5Ups Boo;13 49 28.6;+15 47 52; 4.07
5201;  6    Boo;13 49 42.8;+21 15 51; 4.91
5202;          ;13 50 34.5;-19 53 50; 6.53
5203;          ;13 42 23.1;+82 45 09; 5.98
5204;          ;13 49 45.0;+36 37 58; 6.38
5205;          ;13 50 24.7;+05 29 50; 6.01
5206;          ;13 51 47.2;-46 53 57; 5.77
5207;          ;13 52 04.8;-52 48 42; 5.25
5208;          ;13 51 36.6;-36 26 00; 6.35
5209;          ;13 51 20.4;-24 23 27; 6.45
5210;  3    Cen;13 51 49.6;-32 59 40; 4.56
5211;  3    Cen;13 51 50.1;-32 59 41; 6.06
5212;          ;13 52 00.9;-31 37 10; 6.12
5213;          ;13 49 45.5;+61 29 21; 5.96
5214;          ;13 51 04.5;+34 46 21; 6.65
5215;          ;13 51 09.2;+34 39 52; 5.87
5216;          ;13 50 27.7;+58 32 22; 6.46
5217;          ;13 53 43.1;-53 22 25; 5.89
5218;          ;13 54 48.9;-67 39 09; 5.71
5219;          ;13 51 47.5;+34 26 39; 4.74
5220;          ;13 52 18.4;+12 09 55; 6.04
5221;  4    Cen;13 53 12.5;-31 55 40; 4.73
5222;          ;13 53 32.8;-35 39 51; 5.54
5223;          ;13 53 56.9;-47 07 41; 6.10
5224;          ;13 53 52.2;-35 18 52; 6.19
5225;  7    Boo;13 53 12.9;+17 55 58; 5.70
5226; 10    Dra;13 51 25.9;+64 43 24; 4.65
5227;          ;13 50 59.2;+68 18 55; 6.40
5228;          ;13 54 16.6;-28 34 11; 6.04
5229;          ;13 53 10.3;+28 38 53; 5.90
5230;          ;13 55 12.2;-52 09 40; 5.71
5231;   Zet Cen;13 55 32.4;-47 17 18; 2.55
5232; 90    Vir;13 54 42.1;-01 30 11; 5.15
5233;          ;13 54 58.2;-08 03 32; 6.19
5234;          ;13 56 19.8;-54 07 55; 6.14
5235;  8Eta Boo;13 54 41.1;+18 23 52; 2.68
5236;          ;13 56 33.0;-54 42 16; 6.00
5237;          ;13 55 44.5;-31 17 06; 6.51
5238; 86    UMa;13 53 51.0;+53 43 43; 5.70
5239;          ;13 56 19.5;-46 35 33; 5.83
5240;          ;14 00 32.8;-78 35 24; 6.09
5241;          ;13 57 38.9;-63 41 12; 4.71
5242;          ;13 58 31.2;-65 48 02; 6.20
5243;          ;13 55 50.0;+14 03 23; 6.16
5244; 92    Vir;13 56 27.9;+01 03 02; 5.91
5245;          ;13 56 10.5;+32 01 57; 6.32
5246;          ;13 57 27.7;-23 01 22; 6.14
5247;  9    Boo;13 56 34.2;+27 29 31; 5.01
5248;   Phi Cen;13 58 16.3;-42 06 03; 3.83
5249;   Ups1Cen;13 58 40.8;-44 48 13; 3.87
5250; 47    Hya;13 58 31.1;-24 58 20; 5.15
5251;          ;13 59 17.3;-50 22 12; 5.91
5252;          ;14 00 17.3;-61 28 53; 6.49
5253;          ;14 00 52.2;-66 16 07; 5.97
5254;          ;13 58 39.9;+14 38 58; 6.00
5255; 10    Boo;13 58 38.9;+21 41 46; 5.76
5256;          ;13 57 32.1;+61 29 34; 6.37
5257; 48    Hya;14 00 00.1;-25 00 37; 5.77
5258;          ;13 59 49.3;-03 32 59; 6.40
5259;          ;14 01 19.0;-40 13 20; 6.13
5260;   Ups2Cen;14 01 43.4;-45 36 13; 4.34
5261;   The Aps;14 05 19.8;-76 47 48; 5.50
5262;          ;14 01 20.4;+08 53 41; 5.99
5263; 11    Boo;14 01 10.5;+27 23 12; 6.23
5264; 93Tau Vir;14 01 38.8;+01 32 40; 4.26
5265;          ;14 02 22.8;-27 25 48; 5.48
5266;          ;14 03 26.2;-56 12 49; 5.92
5267;   Bet Cen;14 03 49.4;-60 22 23; 0.61
5268;          ;14 03 01.7;-31 41 02; 6.18
5269;          ;14 03 27.5;-41 25 24; 6.11
5270;          ;14 02 31.8;+09 41 11; 6.20
5271;          ;14 02 12.2;+45 45 13; 6.27
5272;          ;14 03 53.1;-22 25 18; 6.30
5273;          ;14 03 32.3;+10 47 12; 6.30
5274;          ;14 03 36.8;+07 32 47; 6.26
5275;          ;14 03 55.8;+04 54 03; 6.24
5276;          ;14 04 14.6;-05 22 53; 6.39
5277;          ;14 04 27.0;-14 58 18; 6.28
5278;          ;14 05 46.5;-54 40 10; 6.17
5279;          ;14 08 27.1;-74 51 01; 6.02
5280;          ;14 02 59.7;+50 58 19; 6.15
5281;          ;14 06 25.1;-59 42 56; 6.42
5282;          ;14 01 50.6;+68 40 43; 6.34
5283;          ;14 04 37.5;+02 17 51; 6.28
5284;          ;14 05 14.0;-16 20 09; 6.56
5285;   Chi Cen;14 06 02.8;-41 10 47; 4.36
5286;          ;14 06 10.9;-43 05 31; 6.20
5287; 49Pi  Hya;14 06 22.3;-26 40 57; 3.27
5288;  5The Cen;14 06 41.0;-36 22 12; 2.06
5289;          ;14 08 14.3;-63 12 29; 6.40
5290; 95    Vir;14 06 42.8;-09 18 48; 5.46
5291; 11Alp Dra;14 04 23.3;+64 22 33; 3.65
5292;          ;14 08 56.3;-59 16 36; 6.34
5293;          ;14 10 30.9;-70 18 20; 6.05
5294;          ;14 08 51.9;-43 28 16; 6.17
5295;          ;14 11 01.9;-69 43 11; 6.06
5296;          ;14 09 35.0;-51 30 17; 6.00
5297;          ;14 09 54.8;-53 26 21; 4.75
5298; 96    Vir;14 09 00.6;-10 20 04; 6.47
5299;          ;14 07 55.8;+43 51 16; 5.27
5300; 13    Boo;14 08 17.3;+49 27 29; 5.25
5301;          ;14 10 50.5;-16 18 07; 4.91
5302;          ;14 08 46.0;+59 20 16; 6.46
5303;   Eta Aps;14 18 13.8;-81 00 28; 4.91
5304; 12    Boo;14 10 23.9;+25 05 30; 4.83
5305;  3    UMi;14 06 56.4;+74 35 37; 6.45
5306;          ;14 16 54.9;-77 39 50; 6.47
5307;          ;14 11 31.2;+01 21 44; 6.43
5308;          ;14 13 16.4;-53 39 57; 5.56
5309;          ;14 12 24.5;-24 21 51; 6.34
5310;          ;14 11 15.1;+32 17 44; 6.11
5311;          ;14 13 39.9;-54 37 33; 6.11
5312; 50    Hya;14 12 46.0;-27 15 40; 5.08
5313;          ;14 12 15.8;+02 24 34; 5.01
5314;          ;14 13 13.2;-26 36 44; 6.24
5315; 98Kap Vir;14 12 53.8;-10 16 25; 4.19
5316;          ;14 14 57.0;-57 05 09; 5.07
5317;          ;14 13 40.8;-00 50 44; 5.91
5318;          ;14 14 42.6;-41 50 15; 5.61
5319;          ;14 15 21.2;-53 30 35; 6.39
5320;          ;14 16 38.6;-66 35 16; 5.75
5321;  4    UMi;14 08 50.9;+77 32 51; 4.82
5322;          ;14 14 21.3;-05 56 51; 6.36
5323; 14    Boo;14 14 05.2;+12 57 34; 5.54
5324;          ;14 15 01.3;-29 16 55; 6.08
5325;          ;14 15 38.8;-45 00 03; 6.31
5326;          ;14 16 34.2;-59 54 50; 6.39
5327;          ;14 24 23.3;-82 50 55; 6.42
5328; 17Kap1Boo;14 13 27.7;+51 47 16; 6.69
5329; 17Kap2Boo;14 13 29.0;+51 47 25; 4.54
5330; 15    Boo;14 14 50.8;+10 06 02; 5.29
5331;          ;14 14 53.0;+03 20 10; 6.45
5332;          ;14 15 24.1;-18 12 03; 5.43
5333;          ;14 14 41.0;+21 52 24; 6.39
5334;          ;14 12 04.0;+69 25 57; 5.24
5335;          ;14 14 23.5;+41 31 08; 6.24
5336;   Eps Aps;14 22 22.7;-80 06 32; 5.06
5337;          ;14 16 18.3;-33 14 29; 6.55
5338; 99Iot Vir;14 16 00.9;-06 00 02; 4.08
5339;   Del Oct;14 26 54.9;-83 40 04; 4.32
5340; 16Alp Boo;14 15 39.7;+19 10 57;-0.04
5341;          ;14 16 21.5;-06 37 19; 6.44
5342;          ;14 16 30.1;-03 11 47; 6.15
5343;          ;14 16 04.2;+18 54 43; 5.98
5344;          ;14 17 03.8;-18 35 07; 6.22
5345;          ;14 15 16.9;+52 32 09; 6.58
5346;          ;14 16 32.8;+20 07 17; 6.25
5347;          ;14 16 24.2;+39 44 41; 6.38
5348;          ;14 18 23.8;-33 13 14; 6.54
5349;          ;14 19 51.5;-61 16 23; 5.23
5350; 21Iot Boo;14 16 09.9;+51 22 02; 4.75
5351; 19Lam Boo;14 16 23.0;+46 05 18; 4.18
5352;          ;14 17 28.4;+15 15 48; 5.80
5353;          ;14 18 00.6;-07 32 33; 6.47
5354;   Iot Lup;14 19 24.2;-46 03 28; 3.55
5355;          ;14 18 38.3;-18 42 58; 5.90
5356;          ;14 19 00.8;-25 48 56; 5.87
5357;          ;14 19 23.9;-37 00 13; 5.94
5358;          ;14 20 19.5;-56 23 12; 4.33
5359;100Lam Vir;14 19 06.6;-13 22 16; 4.52
5360;          ;14 17 21.1;+51 18 26; 6.20
5361;          ;14 17 59.8;+35 30 34; 4.81
5362;          ;14 20 09.7;-43 03 32; 5.56
5363;          ;14 17 49.2;+48 00 06; 6.32
5364;          ;14 20 42.5;-45 11 14; 4.77
5365; 18    Boo;14 19 16.3;+13 00 15; 5.41
5366;102Ups Vir;14 19 32.5;-02 15 56; 5.14
5367;   Psi Cen;14 20 33.4;-37 53 07; 4.05
5368;          ;14 19 40.9;+00 23 03; 6.19
5369;          ;14 18 55.7;+38 46 03; 6.86
5370; 20    Boo;14 19 45.2;+16 18 25; 4.86
5371;          ;14 22 37.0;-58 27 34; 4.92
5372;          ;14 18 55.8;+54 51 51; 6.53
5373;          ;14 19 47.7;+38 47 38; 6.33
5374;          ;14 20 08.7;+30 25 45; 6.44
5375;          ;14 22 38.7;-48 19 13; 6.09
5376;          ;14 22 19.7;-34 47 13; 5.56
5377;          ;14 23 20.3;-50 46 20; 6.02
5378;          ;14 23 02.2;-39 30 44; 4.42
5379;          ;14 25 06.3;-68 11 43; 5.61
5380;          ;14 23 48.4;-53 10 36; 6.00
5381; 51    Hya;14 23 05.8;-27 45 14; 4.77
5382;          ;14 25 39.5;-66 10 24; 6.36
5383;  2    Lib;14 23 25.6;-11 42 51; 6.21
5384;          ;14 23 15.3;+01 14 30; 6.27
5385;          ;14 23 22.6;+08 26 42; 6.86
5386;          ;14 23 22.7;+08 26 48; 5.12
5387;          ;14 23 06.8;+25 20 17; 6.22
5388;          ;14 24 00.9;+08 14 37; 5.95
5389;          ;14 29 36.8;-76 43 45; 6.07
5390;          ;14 24 48.6;-24 48 23; 5.32
5391;          ;14 27 07.1;-65 49 18; 5.85
5392;          ;14 24 11.3;+05 49 12; 5.10
5393;          ;14 24 40.9;-11 40 11; 6.49
5394;          ;14 24 18.3;+08 05 06; 6.19
5395;   Tau1Lup;14 26 08.2;-45 13 17; 4.56
5396;   Tau2Lup;14 26 10.8;-45 22 46; 4.35
5397;          ;14 25 29.8;-19 58 11; 6.61
5398;          ;14 26 13.4;-42 19 09; 6.32
5399;          ;14 25 47.7;-26 51 09; 6.48
5400;          ;14 26 49.9;-39 52 26; 6.35
5401;          ;14 27 12.2;-46 08 04; 5.83
5402;          ;14 25 29.2;+38 23 35; 6.27
5403;          ;14 28 43.5;-59 11 52; 6.45
5404; 23The Boo;14 25 11.8;+51 51 03; 4.05
5405; 22    Boo;14 26 27.4;+19 13 37; 5.39
5406;104    Vir;14 27 24.4;-06 07 13; 6.17
5407; 52    Hya;14 28 10.4;-29 29 30; 4.97
5408;          ;14 31 16.5;-67 43 02; 5.83
5409;105Phi Vir;14 28 12.1;-02 13 41; 4.81
5410;106    Vir;14 28 41.7;-06 54 02; 5.42
5411;          ;14 27 27.3;+41 01 30; 6.63
5412;          ;14 30 08.6;-45 19 18; 5.50
5413;          ;14 30 20.9;-49 31 09; 5.37
5414;          ;14 28 31.5;+28 17 21; 7.62
5415;          ;14 28 33.3;+28 17 27; 7.12
5416;          ;14 28 16.4;+36 11 49; 6.10
5417;          ;14 30 56.5;-40 50 42; 6.39
5418;          ;14 29 50.5;+00 49 44; 5.94
5419;          ;14 31 10.8;-38 52 11; 5.97
5420; 24    Boo;14 28 37.8;+49 50 41; 5.59
5421;          ;14 32 32.9;-56 53 16; 6.93
5422;          ;14 29 49.7;+31 47 28; 6.06
5423;          ;14 29 36.8;+41 47 45; 6.35
5424;          ;14 30 45.4;+04 46 20; 6.02
5425;   Sig Lup;14 32 36.9;-50 27 25; 4.42
5426;          ;14 33 32.4;-54 59 54; 5.87
5427;          ;14 33 29.9;-52 40 48; 5.87
5428;          ;14 33 09.6;-30 42 51; 6.09
5429; 25Rho Boo;14 31 49.8;+30 22 17; 3.58
5430;  5    UMi;14 27 31.5;+75 41 46; 4.25
5431;          ;14 34 08.0;-42 05 59; 6.60
5432;          ;14 35 17.2;-60 00 57; 6.40
5433;          ;14 32 20.2;+26 40 38; 6.01
5434; 26    Boo;14 32 32.5;+22 15 36; 5.92
5435; 27Gam Boo;14 32 04.7;+38 18 30; 3.03
5436;          ;14 30 46.1;+63 11 08; 6.09
5437;          ;14 31 42.8;+60 13 32; 6.27
5438;          ;14 34 50.7;-20 26 21; 6.50
5439;          ;14 35 31.5;-41 31 02; 5.87
5440;   Eta Cen;14 35 30.4;-42 09 28; 2.31
5441;          ;14 33 20.3;+36 57 34; 6.43
5442;          ;14 32 30.9;+55 23 52; 5.76
5443;          ;14 37 46.3;-67 55 56; 6.04
5444;          ;14 36 19.0;-46 14 43; 5.55
5445;          ;14 34 11.7;+32 32 04; 6.33
5446;          ;14 36 24.2;-39 35 50; 6.13
5447; 28Sig Boo;14 34 40.8;+29 44 42; 4.46
5448;          ;14 34 38.5;+36 37 33; 6.03
5449;          ;14 36 44.2;-40 12 42; 5.74
5450;          ;14 37 20.1;-46 08 02; 5.41
5451;          ;14 34 15.9;+57 03 55; 6.48
5452;          ;14 34 39.6;+49 22 06; 5.74
5453;   Rho Lup;14 37 53.2;-49 25 33; 4.05
5454;          ;14 36 06.9;+23 15 01; 6.38
5455;          ;14 36 59.8;-12 18 19; 6.20
5456;          ;14 38 19.6;-38 47 39; 6.02
5457;          ;14 39 11.0;-46 35 03; 6.07
5458;          ;14 39 24.7;-49 03 20; 6.39
5459;   Alp1Cen;14 39 35.9;-60 50 07;-0.01
5460;   Alp2Cen;14 39 36.1;-60 50 08; 1.33
5461;          ;14 40 32.8;-56 26 27; 6.30
5462;          ;14 38 14.0;+18 17 54; 5.91
5463;   Alp Cir;14 42 30.4;-64 58 31; 3.19
5464;          ;14 38 12.5;+43 38 31; 5.70
5465;          ;14 41 55.7;-58 36 58; 6.22
5466;          ;14 41 01.4;-36 08 06; 5.67
5467;          ;14 38 15.2;+54 01 24; 5.85
5468; 33    Boo;14 38 50.2;+44 24 16; 5.39
5469;   Alp Lup;14 41 55.8;-47 23 18; 2.30
5470;   Alp Aps;14 47 51.6;-79 02 41; 3.83
5471;          ;14 41 57.6;-37 47 37; 4.00
5472;          ;14 40 21.9;+21 58 32; 6.10
5473;          ;14 40 42.4;+13 32 03; 5.91
5474;          ;14 41 51.1;-30 56 00; 6.37
5475; 29Pi 1Boo;14 40 43.6;+16 25 06; 4.94
5476; 29Pi 2Boo;14 40 43.9;+16 25 04; 5.88
5477; 30Zet Boo;14 41 08.9;+13 43 42; 4.83
5478; 30Zet Boo;14 41 08.9;+13 43 42; 4.43
5479;          ;14 33 38.3;+79 39 37; 6.26
5480; 31    Boo;14 41 38.8;+08 09 42; 4.86
5481; 32    Boo;14 41 43.5;+11 39 38; 5.56
5482;          ;14 45 17.3;-62 52 33; 5.36
5483;          ;14 41 54.2;+21 07 25; 6.38
5484;  4    Lib;14 43 13.6;-24 59 51; 5.73
5485;          ;14 43 39.4;-35 10 25; 4.05
5486;          ;14 44 55.5;-58 28 40; 6.11
5487;107Mu  Vir;14 43 03.6;-05 39 30; 3.88
5488;          ;14 45 10.9;-55 36 07; 6.10
5489;          ;14 44 59.2;-35 11 31; 4.92
5490; 34    Boo;14 43 25.4;+26 31 40; 4.81
5491;          ;15 28 19.1;-88 07 59; 6.48
5492;          ;14 42 03.2;+61 15 43; 6.25
5493;          ;14 43 44.4;+40 27 33; 5.73
5494;          ;14 46 29.1;-47 26 28; 5.74
5495;          ;14 47 01.3;-52 23 01; 5.21
5496;          ;14 45 11.7;-01 25 04; 6.07
5497; 54    Hya;14 46 00.1;-25 26 35; 4.94
5498;          ;14 47 12.3;-52 12 20; 6.07
5499;          ;14 46 06.8;-23 09 11; 5.81
5500;          ;14 48 44.4;-66 35 38; 5.91
5501;108    Vir;14 45 30.2;+00 43 02; 5.69
5502; 35Omi Boo;14 45 14.5;+16 57 52; 4.60
5503;  5    Lib;14 45 57.8;-15 27 35; 6.33
5504;          ;14 46 10.9;-21 10 34; 6.40
5505; 36Eps Boo;14 44 59.2;+27 04 30; 5.12
5506; 36Eps Boo;14 44 59.2;+27 04 27; 2.70
5507;          ;14 45 20.7;+18 53 05; 6.13
5508;          ;14 47 05.1;-38 17 27; 5.94
5509;          ;14 47 32.1;-43 33 27; 6.30
5510;          ;14 45 13.7;+32 47 18; 6.28
5511;109    Vir;14 46 14.9;+01 53 34; 3.72
5512;          ;14 46 06.0;+15 07 55; 5.63
5513;          ;14 47 13.7;-21 19 29; 6.06
5514; 55    Hya;14 47 22.5;-25 37 28; 5.63
5515;          ;14 49 06.9;-56 40 04; 6.23
5516; 56    Hya;14 47 44.8;-26 05 15; 5.24
5517; 57    Hya;14 47 57.5;-26 38 47; 5.77
5518;          ;14 47 54.9;-12 50 23; 6.35
5519;          ;14 48 38.1;-36 38 05; 6.04
5520;          ;14 53 13.7;-73 11 24; 5.60
5521;          ;14 49 18.7;-24 15 06; 5.68
5522;          ;14 48 54.1;-00 50 52; 6.14
5523;  7Mu  Lib;14 49 19.1;-14 08 56; 5.31
5524;          ;14 48 23.3;+24 22 00; 6.14
5525;   Pi 1Oct;15 01 50.8;-83 13 40; 5.65
5526; 58    Hya;14 50 17.3;-27 57 37; 4.41
5527;          ;14 52 35.0;-63 48 36; 5.87
5528;   Omi Lup;14 51 38.4;-43 34 32; 4.32
5529;          ;14 49 06.7;+37 48 40; 6.16
5530;  8Alp1Lib;14 50 41.2;-15 59 50; 5.15
5531;  9Alp2Lib;14 50 52.7;-16 02 30; 2.75
5532;          ;14 49 58.4;+28 36 57; 5.80
5533; 38    Boo;14 49 18.7;+46 06 58; 5.74
5534;          ;14 50 15.8;+23 54 43; 5.85
5535; 11    Lib;14 51 01.0;-02 17 57; 4.94
5536;          ;14 51 00.1;-00 15 26; 6.18
5537;          ;14 49 32.3;+51 22 29; 6.51
5538; 39    Boo;14 49 41.3;+48 43 14; 5.69
5539;   Zet Cir;14 54 42.4;-65 59 29; 6.09
5540;          ;14 57 52.9;-76 39 46; 5.34
5541;          ;14 50 29.6;+37 16 19; 5.48
5542;          ;14 52 33.1;-30 34 37; 6.29
5543;          ;14 52 51.1;-37 48 12; 5.03
5544; 37Xi  Boo;14 51 23.3;+19 06 04; 4.55
5545;   Pi 2Oct;15 04 46.7;-83 02 18; 5.65
5546;          ;14 55 34.6;-60 06 51; 5.20
5547;          ;15 00 11.8;-77 09 37; 5.93
5548; 12    Lib;14 54 20.1;-24 38 32; 5.30
5549;          ;14 54 38.0;-33 18 02; 5.82
5550;          ;14 53 23.3;+15 42 16; 6.40
5551;   The Cir;14 56 44.0;-62 46 51; 5.11
5552;          ;14 51 26.4;+59 17 38; 5.46
5553;          ;14 53 23.7;+19 09 10; 6.01
5554; 13Xi 1Lib;14 54 22.9;-11 53 54; 5.80
5555;          ;14 59 56.0;-75 01 57; 6.20
5556;          ;14 56 17.3;-52 48 35; 5.38
5557;   Ome Oct;15 11 08.3;-84 47 15; 5.91
5558;          ;14 55 44.7;-33 51 21; 5.32
5559;          ;14 56 32.0;-47 52 45; 5.64
5560;          ;14 57 01.4;-51 26 49; 6.64
5561;          ;14 56 35.8;-39 24 58; 6.36
5562;          ;14 56 30.9;-32 38 12; 6.06
5563;  7Bet UMi;14 50 42.3;+74 09 20; 2.08
5564; 15Xi 2Lib;14 56 46.1;-11 24 35; 5.46
5565;          ;14 57 13.6;-29 09 28; 6.29
5566;          ;14 58 08.8;-48 51 47; 6.35
5567;          ;14 56 13.2;+14 26 47; 5.77
5568;          ;14 57 28.0;-21 24 56; 5.74
5569;          ;14 55 58.7;+32 18 01; 6.12
5570; 16    Lib;14 57 11.0;-04 20 47; 4.49
5571;   Bet Lup;14 58 31.9;-43 08 02; 2.68
5572;          ;14 58 36.8;-39 54 24; 6.15
5573;          ;14 57 33.3;-00 10 03; 5.53
5574;          ;14 57 03.6;+21 33 19; 6.49
5575;          ;14 57 11.7;+16 23 18; 5.71
5576;   Kap Cen;14 59 09.7;-42 06 15; 3.13
5577; 59    Hya;14 58 39.2;-27 39 26; 5.65
5578; 17    Lib;14 58 13.4;-11 09 18; 6.60
5579;          ;14 59 13.9;-37 52 53; 6.47
5580;          ;14 59 27.1;-43 09 36; 6.10
5581;          ;14 56 23.0;+49 37 43; 5.63
5582; 18    Lib;14 58 53.6;-11 08 39; 5.87
5583;          ;14 58 52.8;-04 59 21; 6.09
5584;          ;14 59 23.1;+04 34 04; 5.93
5585;          ;15 01 13.0;-38 03 30; 5.89
5586; 19Del Lib;15 00 58.4;-08 31 08; 4.92
5587;          ;15 01 58.1;-34 21 32; 6.22
5588; 40    Boo;14 59 36.9;+39 15 55; 5.64
5589;          ;14 57 35.0;+65 55 57; 4.60
5590;          ;15 01 19.8;-02 45 18; 5.52
5591; 60    Hya;15 02 06.4;-28 03 38; 5.85
5592;          ;15 00 52.4;+22 02 44; 6.38
